emp_length,homeownership,annual_income,verified_income,debt_to_income,annual_income_joint,verification_income_joint,debt_to_income_joint,delinq_2y,months_since_last_delinq,earliest_credit_line,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_120d_past_due,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,application_type,loan_amount,term,interest_rate,installment,grade,issue_month,loan_status,initial_listing_status,disbursement_method,balance,paid_total,paid_principal,paid_interest,paid_late_fees
5.0,0,90000.0,0,22.71,140000.0,0,22.22,0,25.0,1997,0,13,7,255875,38302,0,1,34.0,0,0,3,0,1.0,7,0.0,0,3,9000,6,3,3,2,100.0,0,1,1,40000,60,13.59,922.25,2,1,0,0,0,38090.87,3658.8,1909.13,1749.67,0.0
0.0,1,32000.0,2,11.44,90000.0,1,21.42,1,8.0,2014,4,5,5,17118,13144,0,0,34.0,0,0,1,3,9.0,5,0.0,0,1,800,4,4,2,0,80.0,0,0,0,5000,36,20.39,186.82,3,0,0,0,0,4689.19,554.8,310.81,243.99,0.0
3.0,1,50160.0,1,29.35,90000.0,1,21.42,0,25.0,1999,0,15,9,67588,30044,0,0,34.0,0,0,2,3,18.0,9,0.0,0,4,32800,11,7,5,0,100.0,0,0,0,12000,36,11.98,398.46,1,0,0,0,0,11155.65,1187.39,844.35,343.04,0.0
10.0,2,30000.0,0,19.8,90000.0,1,21.42,0,69.0,1996,0,16,8,23278,17495,0,0,69.0,0,0,1,4,1.0,8,0.0,0,4,12200,11,7,4,0,81.3,0,0,0,3000,36,15.05,104.07,2,2,0,1,0,2729.18,413.77,270.82,142.95,0.0
5.0,1,33000.0,2,33.45,90000.0,1,21.42,0,25.0,2009,5,20,18,103857,87723,0,0,34.0,0,0,16,5,6.0,18,0.0,0,1,4900,3,2,1,0,100.0,0,0,0,4800,36,10.42,155.84,1,2,0,1,0,4219.2,776.42,580.8,195.62,0.0
10.0,1,55000.0,2,21.56,90000.0,1,21.42,0,25.0,2005,1,41,6,282145,310894,0,0,34.0,0,0,3,3,1.0,6,0.0,0,1,12700,8,3,2,0,100.0,0,0,0,1550,36,9.93,49.97,1,1,2,0,0,970.37,624.08,579.63,29.45,15.0
10.0,2,92000.0,0,24.54,90000.0,1,21.42,0,25.0,2006,2,21,14,61500,48907,0,0,34.0,0,0,1,1,7.0,14,0.0,0,9,30300,17,13,13,0,100.0,0,0,0,20000,36,20.0,743.28,3,2,0,0,0,18318.76,3073.13,1681.24,1391.89,0.0
10.0,0,93000.0,2,9.89,90000.0,1,21.42,1,23.0,2006,2,14,12,299226,19802,0,0,34.0,0,193,1,7,2.0,12,0.0,0,6,27100,10,10,7,1,78.6,0,0,0,16000,36,11.99,531.36,1,2,0,1,0,14105.04,2646.14,1894.96,751.18,0.0
10.0,0,43000.0,0,35.82,90000.0,1,21.42,0,25.0,2001,0,10,6,87464,48023,0,0,34.0,0,0,1,0,1.0,6,0.0,0,2,16800,8,5,5,0,100.0,0,0,0,26600,36,14.08,910.16,2,2,0,1,0,23538.73,4529.99,3061.27,1468.72,0.0
10.0,1,55000.0,1,21.43,90000.0,1,21.42,0,25.0,2008,1,10,7,72541,46579,0,0,34.0,0,0,3,4,5.0,7,0.0,0,2,19000,6,4,2,0,100.0,0,0,0,4000,36,6.71,122.98,0,1,0,0,0,3594.16,488.94,405.84,83.1,0.0
6.0,1,34000.0,1,27.89,90000.0,1,21.42,0,25.0,2005,0,32,21,87705,23715,0,0,34.0,0,0,2,2,1.0,21,0.0,0,7,52600,25,19,10,0,100.0,0,0,0,10000,60,7.97,202.63,0,1,0,1,1,9449.69,806.09,550.31,255.78,0.0
3.0,1,80000.0,2,25.98,159200.0,2,27.39,0,25.0,2012,5,13,10,100280,69396,0,0,34.0,0,0,5,5,5.0,10,0.0,0,2,9500,6,5,4,0,100.0,0,0,1,30000,60,14.07,699.14,2,0,1,0,0,0.0,30636.5858,30000.0,636.59,0.0
10.0,0,130000.0,1,18.89,90000.0,1,21.42,0,25.0,1994,0,35,17,807629,130987,0,0,34.0,0,0,6,2,1.0,17,0.0,0,1,16300,11,8,1,4,100.0,0,0,0,16000,36,5.32,481.84,0,2,0,0,0,13927.17,2399.74,2072.83,326.91,0.0
10.0,0,65000.0,0,27.44,167196.0,0,11.05,0,25.0,2003,2,12,5,405212,82052,0,0,34.0,0,0,1,3,3.0,5,0.0,0,2,21000,6,3,3,3,100.0,0,0,1,28000,36,17.09,999.54,3,1,0,0,0,25545.08,3971.58,2454.92,1516.66,0.0
3.0,1,90000.0,1,13.56,90000.0,1,21.42,0,25.0,1994,0,20,14,112960,32821,0,0,34.0,0,0,1,9,21.0,14,0.0,0,4,87500,16,13,6,0,100.0,0,0,0,20000,36,7.34,620.66,0,0,0,0,0,18495.86,1853.82,1504.14,349.68,0.0
5.930306000217794,0,21444.0,1,14.38,64444.0,1,13.48,0,25.0,2007,2,19,9,159040,4938,0,0,34.0,0,1696,1,7,7.0,9,0.0,0,2,3500,9,7,4,2,100.0,0,0,1,12000,60,17.09,298.82,3,2,0,0,0,11341.91,1442.42,658.09,784.33,0.0
10.0,0,81000.0,2,7.3,90000.0,1,21.42,0,25.0,1977,2,21,10,64200,18330,0,1,34.0,0,0,0,3,6.0,10,0.0,0,5,19600,18,9,6,2,100.0,0,1,0,25000,60,12.62,563.98,2,1,0,1,0,23776.62,2238.39,1223.38,1015.01,0.0
10.0,0,115000.0,2,15.34,90000.0,1,21.42,3,18.0,1991,2,35,17,479517,57015,0,0,34.0,0,250,3,5,2.0,17,0.0,0,5,30200,20,13,9,5,85.3,0,0,0,28000,60,28.72,884.01,5,1,0,0,0,27113.29,3491.36,886.71,2604.65,0.0
2.0,2,50000.0,0,29.26,90000.0,1,21.42,0,40.0,1998,3,23,16,193321,259619,0,1,34.0,0,0,8,6,4.0,16,0.0,0,3,9200,10,7,6,0,73.9,0,1,0,12000,36,14.08,410.6,2,1,0,0,0,10901.66,1647.09,1098.34,548.75,0.0
3.0,0,90000.0,2,16.11,114000.0,2,16.64,0,25.0,2008,2,28,20,216949,44985,0,0,34.0,0,0,7,6,3.0,20,0.0,0,3,35600,13,11,8,2,100.0,0,0,1,16550,36,7.35,513.67,0,1,0,0,0,14885.67,2041.16,1664.33,376.83,0.0
10.0,0,35000.0,2,40.12,85000.0,2,26.91,1,19.0,2003,6,21,8,185802,28824,0,0,53.0,0,0,2,3,3.0,8,0.0,0,3,9500,14,5,5,3,66.7,0,0,1,17600,60,24.84,514.94,4,0,0,0,0,17295.64,981.3,304.36,676.94,0.0
10.0,1,35000.0,2,14.2,90000.0,1,21.42,0,25.0,2003,0,14,7,12875,10181,0,0,31.0,0,109,1,1,1.0,7,0.0,0,3,3500,6,6,3,0,85.7,0,0,0,24000,60,25.82,716.02,4,1,0,0,0,23175.38,2829.65,824.62,2005.03,0.0
10.0,1,67760.0,1,30.69,90000.0,1,21.42,0,30.0,1993,1,33,13,127486,71818,0,0,34.0,0,0,3,6,12.0,13,0.0,0,1,22800,20,9,1,0,78.8,0,0,0,5300,36,9.43,169.61,1,1,1,0,0,0.0,5370.920292,5300.0,70.92,0.0
5.930306000217794,2,31280.04,0,1.84,90000.0,1,21.42,0,25.0,1976,0,7,4,52057,1940,0,0,34.0,0,0,1,0,1.0,4,0.0,0,0,0,3,2,1,1,100.0,0,0,0,10000,60,15.05,238.17,2,1,0,0,0,9540.43,935.96,459.57,476.39,0.0
5.0,0,33000.0,2,33.71,70000.0,2,18.79,1,16.0,2009,2,14,9,261890,32539,0,0,34.0,0,1569,5,1,8.0,9,0.0,0,2,11000,5,3,3,1,85.7,0,0,1,11000,36,9.92,354.53,1,0,0,0,0,10202.65,1088.98,797.35,291.63,0.0
3.0,0,54000.0,1,13.0,90000.0,1,21.42,0,25.0,2005,3,21,7,36346,18103,0,1,34.0,0,119,1,4,7.0,7,0.0,0,4,5900,12,6,5,0,85.7,0,1,0,7500,36,10.42,243.49,1,1,0,0,0,6777.77,992.36,722.23,270.13,0.0
10.0,0,123000.0,2,15.59,90000.0,1,21.42,0,25.0,1979,1,63,30,575600,69071,0,0,34.0,0,0,2,7,2.0,30,0.0,0,4,119200,49,27,8,7,100.0,0,0,0,15000,36,6.72,461.24,0,2,0,0,0,13092.56,2300.6,1907.44,393.16,0.0
0.0,0,52000.0,2,14.54,90000.0,1,21.42,0,25.0,2002,2,22,13,343290,18001,0,0,34.0,0,0,1,2,0.0,13,0.0,0,3,34700,15,11,4,1,100.0,0,0,0,26275,36,9.92,846.84,1,0,0,0,0,24370.44,2511.56,1904.56,607.0,0.0
5.930306000217794,2,24720.0,0,18.69,90000.0,1,21.42,0,25.0,1993,2,17,7,33395,24020,0,0,34.0,0,0,1,4,0.0,7,0.0,0,4,11600,10,6,4,1,100.0,0,0,0,12000,36,12.62,402.14,2,1,0,1,0,10878.71,1600.15,1121.29,478.86,0.0
5.0,0,80000.0,2,24.09,90000.0,1,21.42,1,12.0,1982,1,29,13,120808,101746,0,1,80.0,0,427,5,2,11.0,13,0.0,0,3,8500,10,8,5,0,89.7,1,0,0,16000,60,19.42,418.76,3,0,0,0,0,15512.72,1221.76,487.28,734.48,0.0
5.930306000217794,1,46000.0,2,19.36,90000.0,1,21.42,0,76.0,1994,3,30,10,42796,29666,0,1,34.0,0,0,1,9,9.0,10,0.0,0,4,12500,22,8,6,0,96.6,0,1,0,10000,36,10.91,326.97,1,1,0,0,1,9042.83,1326.07,957.17,368.9,0.0
10.0,2,60000.0,1,19.28,90000.0,1,21.42,0,25.0,1999,1,34,17,128461,37817,0,0,34.0,0,0,1,3,1.0,17,0.0,0,3,25500,24,16,8,1,100.0,0,0,0,20000,60,18.45,512.78,3,0,0,0,0,19586.28,1005.06,413.72,591.34,0.0
10.0,0,73000.0,1,16.99,90000.0,1,21.42,0,25.0,1993,1,38,12,269227,31117,0,0,34.0,0,0,1,5,3.0,12,0.0,0,6,45400,28,10,6,6,100.0,0,0,0,24000,36,9.44,768.12,1,2,0,0,0,21057.47,3815.43,2942.53,872.9,0.0
1.0,0,60000.0,2,24.04,90000.0,1,21.42,0,25.0,2004,0,21,8,134053,126377,0,0,34.0,0,0,1,0,1.0,8,0.0,0,3,17800,8,7,5,0,100.0,0,0,0,18000,36,5.31,541.99,0,0,0,0,1,16606.83,1620.66,1393.17,227.49,0.0
4.0,0,33000.0,2,4.69,90000.0,1,21.42,0,25.0,2012,2,5,4,13600,1804,0,0,34.0,0,0,0,1,6.0,4,0.0,0,4,13600,4,4,4,0,100.0,0,0,0,10000,36,7.34,310.33,0,0,0,0,0,9247.93,922.83,752.07,170.76,0.0
0.0,0,28000.0,0,15.55,90000.0,1,21.42,0,61.0,1990,2,15,9,16700,10366,0,0,61.0,0,0,0,6,1.0,9,0.0,0,1,7500,13,9,8,0,86.7,0,0,0,13500,60,29.69,434.21,5,1,0,0,0,13084.09,1692.3,415.91,1276.39,0.0
0.0,1,65000.0,2,16.77,90000.0,1,21.42,0,25.0,2011,1,10,9,47753,31838,0,0,34.0,0,0,4,3,8.0,9,0.0,0,3,5900,6,5,5,0,100.0,0,0,0,1000,36,16.02,35.17,2,2,0,0,0,887.94,168.87,112.06,56.81,0.0
10.0,0,92000.0,1,15.3,90000.0,1,21.42,0,25.0,1991,5,15,8,475399,94591,0,0,34.0,0,0,2,1,0.0,8,0.0,0,2,26300,8,5,4,5,100.0,0,0,0,19000,36,6.72,584.24,0,2,0,0,0,16583.89,2914.11,2416.11,498.0,0.0
8.0,0,144000.0,1,22.37,90000.0,1,21.42,0,61.0,1999,1,36,16,239139,86137,0,0,32.0,0,0,3,4,6.0,14,0.0,0,5,29200,25,9,8,4,94.0,0,0,0,35000,60,25.81,1043.99,4,0,0,0,0,34107.48,3081.78,892.52,2189.26,0.0
7.0,1,65700.0,1,14.14,90000.0,1,21.42,0,25.0,2004,1,26,9,68001,29401,0,0,34.0,0,0,1,2,9.0,8,0.0,0,5,38500,22,7,6,0,100.0,0,0,0,11200,36,5.32,337.29,0,1,0,0,0,10041.78,1345.85,1158.22,187.63,0.0
10.0,0,58000.0,2,25.37,90000.0,1,21.42,0,25.0,2002,5,24,15,145911,59543,0,0,34.0,0,0,1,4,4.0,15,0.0,0,6,41200,18,13,8,1,100.0,0,0,0,28000,60,20.39,747.92,3,0,0,0,0,27451.07,1464.12,548.93,915.19,0.0
10.0,0,55000.0,0,15.84,90000.0,1,21.42,0,25.0,2007,3,15,12,300977,37117,0,0,34.0,0,0,2,7,3.0,12,0.0,0,6,8200,10,9,9,1,100.0,0,0,0,10000,36,19.42,368.69,3,0,0,1,0,9582.94,726.59,417.06,309.53,0.0
3.0,2,190000.0,2,25.61,90000.0,1,21.42,0,26.0,1995,5,58,28,485270,135599,0,0,26.0,0,0,11,16,0.0,28,0.0,0,7,40600,35,16,13,4,96.6,0,0,0,35000,36,13.59,1189.26,2,2,0,0,0,30944.76,5919.88,4055.24,1864.64,0.0
10.0,0,105000.0,2,24.03,90000.0,1,21.42,0,53.0,1992,5,60,16,713149,120982,0,0,53.0,0,0,3,7,0.0,16,0.0,0,4,47000,27,10,8,9,100.0,0,0,0,26000,36,10.91,850.1,1,1,0,1,0,23511.45,3384.64,2488.55,896.09,0.0
4.0,0,25000.0,2,18.28,130000.0,1,8.55,0,25.0,2004,1,20,8,152160,12484,0,0,34.0,0,0,2,1,6.0,8,0.0,0,1,12700,9,5,3,2,100.0,0,0,1,8000,36,6.71,245.96,0,0,0,0,0,7596.42,488.94,403.58,85.36,0.0
10.0,0,61000.0,1,20.89,90000.0,1,21.42,0,25.0,2006,0,18,11,161293,50497,0,0,34.0,0,0,5,0,1.0,11,0.0,0,2,13500,6,5,2,2,100.0,0,0,0,15000,36,7.34,465.5,0,0,0,0,0,13871.88,1384.27,1128.12,256.15,0.0
3.0,0,150000.0,2,9.02,90000.0,1,21.42,0,65.0,1995,0,23,10,68463,52076,0,0,65.0,0,0,3,2,1.0,10,0.0,0,3,12900,12,7,5,2,95.7,0,0,0,16000,60,7.96,324.12,0,0,0,0,1,15341.69,958.21,658.31,299.9,0.0
8.0,0,240000.0,2,19.53,90000.0,1,21.42,0,25.0,2004,2,45,25,793013,325450,0,0,34.0,0,0,9,5,3.0,25,0.0,0,11,101100,22,14,13,2,100.0,0,0,0,15000,36,5.31,451.66,0,1,0,0,0,13448.6,1802.22,1551.4,250.82,0.0
8.0,0,46000.0,2,34.02,62000.0,1,26.21,0,50.0,2003,2,41,24,549944,39567,0,0,50.0,0,0,2,10,6.0,24,0.0,0,8,51600,31,21,12,2,97.5,0,0,1,6000,36,6.72,184.5,0,2,0,0,0,5237.0,920.26,763.0,157.26,0.0
5.930306000217794,2,40000.0,2,5.52,90000.0,1,21.42,0,76.0,1998,1,20,11,39000,4394,0,0,76.0,0,0,0,5,2.0,11,0.0,0,4,16600,17,11,7,2,95.0,0,0,0,15000,36,6.08,456.88,0,1,0,0,0,13464.86,1822.45,1535.14,287.31,0.0
10.0,0,49500.0,2,23.04,90000.0,1,21.42,0,56.0,2011,4,20,12,218586,39414,0,1,34.0,0,222,2,11,5.0,12,0.0,0,2,24000,12,8,3,1,90.0,0,1,0,10000,60,18.45,256.39,3,0,0,0,0,9687.32,748.67,312.68,435.99,0.0
5.0,0,125000.0,0,6.09,90000.0,1,21.42,7,19.0,2001,6,45,18,390982,53448,0,0,19.0,0,0,3,3,2.0,18,0.0,0,2,11400,26,14,4,3,62.8,0,0,0,15000,60,13.59,345.85,2,1,0,0,0,14284.05,1360.75,715.95,644.8,0.0
10.0,0,90000.0,0,15.37,90000.0,1,21.42,1,10.0,1995,4,15,9,270246,137687,0,0,10.0,0,0,3,2,4.0,9,0.0,0,1,10500,6,5,2,5,93.3,0,0,0,20000,36,10.42,649.3,1,2,0,0,0,17580.17,3234.92,2419.83,815.09,0.0
1.0,0,165000.0,1,15.67,90000.0,1,21.42,0,25.0,1999,0,18,7,725177,124003,0,0,34.0,0,0,3,3,14.0,7,0.0,0,2,24600,5,3,3,3,100.0,0,0,0,16000,60,9.44,335.57,1,1,0,0,0,15151.24,1333.89,848.76,485.13,0.0
10.0,0,60000.0,0,37.12,110000.0,0,20.92,0,48.0,2004,2,19,8,88941,57089,0,1,34.0,0,0,3,6,12.0,8,0.0,0,3,13000,9,5,4,1,94.7,1,0,1,15000,36,9.93,483.52,1,2,0,0,0,13173.04,2401.05,1826.96,574.09,0.0
5.0,1,40000.0,2,25.23,90000.0,1,21.42,0,25.0,2010,0,10,7,67611,26875,0,0,34.0,0,0,3,4,17.0,7,0.0,0,2,40800,5,4,2,0,100.0,0,0,0,6300,36,7.34,195.51,0,0,0,0,0,5826.19,581.39,473.81,107.58,0.0
10.0,0,50000.0,2,52.78,150000.0,2,32.28,0,37.0,1986,1,25,12,35700,28212,0,0,34.0,0,0,0,2,3.0,12,0.0,0,2,8500,17,12,9,0,87.5,0,0,1,32000,36,17.09,1142.33,3,1,0,0,0,29194.38,4508.56,2805.62,1702.94,0.0
7.0,0,76500.0,2,24.82,90000.0,1,21.42,0,25.0,2003,1,17,12,388814,83617,0,0,34.0,0,0,4,2,5.0,12,0.0,0,3,29500,8,7,5,1,100.0,0,0,0,30000,60,9.43,629.04,1,0,0,0,0,28810.83,1871.4,1189.17,682.23,0.0
10.0,1,48000.0,2,24.76,90000.0,1,21.42,0,55.0,2007,1,22,6,56435,41611,0,0,55.0,0,0,1,4,3.0,6,0.0,0,1,17300,15,5,2,0,77.3,0,0,0,11000,36,7.97,344.55,0,2,0,0,0,9624.39,1717.88,1375.61,342.27,0.0
6.0,0,144000.0,1,13.45,90000.0,1,21.42,0,25.0,1990,1,31,11,146628,100729,0,0,34.0,0,0,2,5,4.0,11,0.0,0,4,39500,13,9,7,9,100.0,0,0,0,20000,36,6.08,609.17,0,2,0,0,0,17434.95,3049.23,2565.05,484.18,0.0
1.0,1,40000.0,1,0.45,90000.0,1,21.42,3,15.0,2004,0,21,7,2806,674,0,0,18.0,0,0,0,3,1.0,6,0.0,0,0,0,13,4,1,0,66.7,0,0,0,2500,36,10.41,81.16,1,0,0,0,0,2320.03,242.03,179.97,62.06,0.0
10.0,0,30000.0,0,56.56,80000.0,0,26.52,0,36.0,1998,3,26,10,239745,78586,0,0,34.0,0,0,5,4,2.0,10,0.0,0,1,17800,5,4,3,2,96.2,0,0,1,18000,60,17.09,448.22,3,0,0,0,0,17416.15,1327.57,583.85,743.72,0.0
10.0,0,206000.0,2,13.79,90000.0,1,21.42,0,30.0,1986,0,29,10,395790,82105,0,0,34.0,0,0,2,3,17.0,10,0.0,0,4,26000,15,7,6,4,93.1,0,0,0,3500,36,10.42,113.63,1,1,0,0,0,3162.68,449.45,337.32,112.13,0.0
10.0,0,70000.0,2,16.78,90000.0,1,21.42,0,25.0,1992,2,30,6,291323,60206,0,0,34.0,0,0,1,7,4.0,6,0.0,0,1,26000,17,4,3,3,100.0,0,0,0,15000,36,10.9,490.38,1,0,0,0,0,13927.93,1462.06,1072.07,389.99,0.0
10.0,0,88300.0,2,7.37,143300.0,2,17.92,0,25.0,1997,0,19,7,246817,24456,0,0,34.0,0,0,0,2,1.0,7,0.0,0,4,57500,11,6,5,6,100.0,0,0,1,38000,60,7.34,758.56,0,0,0,0,0,36411.95,2260.18,1588.05,672.13,0.0
10.0,0,300000.0,2,3.66,90000.0,1,21.42,0,25.0,1995,0,18,6,1340300,48122,0,0,34.0,0,0,0,4,15.0,6,0.0,0,2,53500,3,3,3,14,100.0,0,0,0,31200,60,9.93,661.84,1,1,0,0,0,29565.21,2604.33,1634.79,969.54,0.0
3.0,0,80000.0,0,5.24,90000.0,1,21.42,2,12.0,2013,2,10,8,160084,8178,0,0,34.0,0,97,1,5,5.0,8,0.0,0,1,3200,6,6,4,1,80.0,0,0,0,28000,60,16.02,681.21,2,2,0,0,0,26421.36,3493.27,1578.64,1914.63,0.0
5.0,0,220000.0,2,10.72,90000.0,1,21.42,1,14.0,2006,0,18,7,392426,98014,0,0,34.0,0,55,3,4,18.0,7,0.0,0,2,6800,5,3,3,3,77.8,0,0,0,14000,36,9.92,451.22,1,0,0,0,0,12985.2,1338.23,1014.8,323.43,0.0
6.0,0,60000.0,2,11.96,90000.0,1,21.42,1,19.0,2005,0,9,6,26064,16252,0,0,34.0,0,0,0,4,14.0,6,0.0,0,3,9000,6,5,3,0,85.7,0,0,0,7200,36,11.98,239.08,1,0,0,0,0,6693.38,712.45,506.62,205.83,0.0
7.0,0,155000.0,2,15.01,90000.0,1,21.42,0,25.0,1998,4,31,12,656659,119062,0,0,34.0,0,0,3,6,8.0,12,0.0,0,3,115800,16,8,3,4,100.0,0,0,0,40000,36,6.08,1218.33,0,2,0,1,0,34869.96,6172.72,5130.04,1042.68,0.0
10.0,1,69467.0,2,17.71,90000.0,1,21.42,0,25.0,1997,0,19,14,88672,50565,0,0,34.0,0,0,1,1,1.0,14,0.0,0,8,39500,15,12,11,0,100.0,0,0,0,22000,36,5.32,662.53,0,1,0,0,1,19724.94,2643.62,2275.06,368.56,0.0
5.0,0,78000.0,2,22.09,90000.0,1,21.42,0,34.0,1998,0,23,14,201874,45560,0,0,34.0,0,3972,2,6,15.0,14,0.0,0,4,21000,15,11,8,1,87.0,0,0,0,36000,60,9.93,763.66,1,2,0,0,0,33632.34,3778.58,2367.66,1410.92,0.0
7.0,0,120000.0,2,27.51,90000.0,1,21.42,1,2.0,2005,4,29,8,470550,117455,0,0,34.0,0,0,4,4,5.0,7,0.0,0,3,12500,11,2,2,2,97.0,0,0,0,30000,60,13.59,691.69,2,1,0,0,0,28568.14,2710.14,1431.86,1278.28,0.0
0.0,1,36000.0,2,31.94,90000.0,1,21.42,0,25.0,2013,2,18,9,94213,59029,0,0,34.0,0,0,2,5,4.0,9,0.0,0,5,42300,14,7,5,0,100.0,0,0,0,20000,36,9.44,640.1,1,1,0,0,0,18046.03,2549.91,1953.97,595.94,0.0
8.0,1,64000.0,2,15.46,90000.0,1,21.42,1,20.0,2000,3,19,6,39441,25894,0,0,47.0,0,0,2,5,6.0,6,0.0,0,3,10800,8,4,3,0,70.6,0,0,0,8000,36,10.91,261.57,1,2,0,0,0,7038.49,1303.0,961.51,341.49,0.0
8.0,2,41000.0,2,25.79,90000.0,1,21.42,0,25.0,2003,1,19,11,89352,43390,0,0,34.0,0,0,2,2,9.0,11,0.0,0,5,38800,11,9,5,0,100.0,0,0,0,15850,60,9.93,336.22,1,1,0,0,0,15019.52,1323.02,830.48,492.54,0.0
7.0,1,128000.0,2,15.84,90000.0,1,21.42,0,25.0,2007,2,19,11,97904,66106,0,2,34.0,0,0,2,5,11.0,11,0.0,0,6,50400,11,7,6,0,100.0,2,0,0,16000,60,21.85,440.54,3,0,0,0,0,15698.87,861.66,301.13,560.53,0.0
1.0,0,120000.0,0,40.7,185000.0,0,38.87,0,25.0,1993,1,33,16,709506,114636,0,0,34.0,0,0,4,7,5.0,16,0.0,0,2,9100,11,9,7,1,100.0,0,0,1,13425,36,21.85,511.67,3,0,0,0,0,12608.64,1518.71,816.36,702.35,0.0
0.0,1,70000.0,2,9.87,90000.0,1,21.42,0,67.0,2006,2,12,9,41599,21657,0,0,34.0,0,0,1,7,0.0,9,0.0,0,4,14200,8,8,4,0,91.7,0,0,0,14000,36,10.91,457.75,1,1,0,1,0,12999.56,1356.28,1000.44,355.84,0.0
3.0,1,151000.0,0,0.97,90000.0,1,21.42,1,17.0,2007,4,24,10,23400,4748,0,0,33.0,0,0,0,0,0.0,10,0.0,0,2,19000,15,10,2,2,62.5,0,0,0,32000,60,13.59,737.8,2,2,2,0,0,30472.7,2927.04,1527.3,1399.74,0.0
0.0,2,130000.0,1,10.34,90000.0,1,21.42,2,7.0,1971,4,34,9,39929,17378,0,0,12.0,0,69,1,3,1.0,9,0.0,0,4,9900,26,7,4,3,76.5,0,0,0,20000,36,12.61,670.13,2,0,0,0,0,18605.56,1996.38,1394.44,601.94,0.0
10.0,0,185000.0,2,19.87,90000.0,1,21.42,0,25.0,2000,1,29,13,199430,219555,0,0,34.0,0,0,3,0,0.0,13,0.0,0,8,68600,16,10,8,0,100.0,0,0,0,20000,60,12.62,451.19,2,1,0,0,0,19021.27,1790.74,978.73,812.01,0.0
7.0,2,115000.0,0,16.86,90000.0,1,21.42,0,30.0,1995,5,22,12,401681,113384,0,0,34.0,0,0,6,5,6.0,12,0.0,0,2,9100,9,5,3,1,89.5,0,0,0,3000,36,16.02,105.51,2,1,0,1,0,2732.87,416.7,267.13,149.57,0.0
10.0,1,45000.0,1,13.33,90000.0,1,21.42,0,25.0,2012,0,14,13,36067,9942,0,0,34.0,0,0,1,8,21.0,13,0.0,0,5,21200,13,12,9,0,100.0,0,0,0,5000,36,10.42,162.33,1,2,0,1,0,4188.63,1004.41,811.37,193.04,0.0
2.0,1,65000.0,1,11.72,90000.0,1,21.42,1,11.0,2003,0,9,7,59231,18893,0,0,53.0,0,0,2,2,20.0,7,0.0,0,4,39900,7,5,4,0,66.7,0,0,0,4800,36,20.0,178.39,3,2,0,0,0,4291.38,886.62,508.62,378.0,0.0
6.0,1,38000.0,2,19.46,90000.0,1,21.42,1,18.0,1997,2,18,13,39419,25076,0,1,34.0,0,0,1,9,5.0,13,0.0,0,1,1800,15,12,6,0,94.4,0,1,0,7225,36,13.58,245.47,2,0,0,0,0,6728.3,725.51,496.7,228.81,0.0
5.0,1,30000.0,2,2.74,90000.0,1,21.42,0,25.0,2011,1,11,6,30800,2280,0,0,34.0,0,0,0,1,12.0,6,0.0,0,1,22500,10,6,1,0,100.0,0,0,0,15000,60,12.61,338.31,2,0,0,0,0,14452.23,1004.42,547.77,456.65,0.0
2.0,1,75000.0,1,7.95,90000.0,1,21.42,0,25.0,1995,3,12,4,48158,21134,0,0,34.0,0,0,1,5,8.0,4,0.0,0,3,31500,9,3,3,0,100.0,0,0,0,10000,36,6.08,304.59,0,2,0,0,0,8717.45,1519.57,1282.55,237.02,0.0
10.0,0,110000.0,2,26.07,90000.0,1,21.42,0,74.0,1990,4,37,18,444013,53744,0,0,74.0,0,0,10,9,4.0,18,0.0,0,2,18000,14,7,5,2,97.3,0,0,0,2400,36,13.58,81.54,2,0,0,0,0,2290.62,161.27,109.38,51.89,0.0
10.0,2,100000.0,1,29.59,90000.0,1,21.42,0,37.0,1977,0,11,10,104300,54689,0,0,34.0,0,0,1,2,23.0,10,0.0,0,5,65400,10,9,7,0,90.0,0,0,0,8000,36,7.96,250.55,0,0,0,0,0,7403.61,744.57,596.39,148.18,0.0
2.0,0,85000.0,2,20.19,90000.0,1,21.42,0,33.0,1993,2,38,13,349480,28424,0,0,33.0,0,12122,3,13,7.0,13,0.0,0,1,2400,25,9,2,1,81.6,0,0,0,20000,36,11.99,664.2,1,2,0,0,0,17631.3,3307.68,2368.7,938.98,0.0
10.0,1,55944.0,2,27.95,90000.0,1,21.42,0,51.0,2005,3,37,16,51319,31893,0,0,51.0,0,0,5,15,1.0,16,0.0,0,5,4000,14,11,7,0,97.2,0,0,0,8000,36,16.01,281.3,2,0,0,1,0,7469.28,829.67,530.72,298.95,0.0
10.0,0,192000.0,1,11.11,90000.0,1,21.42,0,30.0,1993,2,27,16,363751,88777,0,0,61.0,0,0,3,8,3.0,16,0.0,0,3,23100,17,12,5,2,81.5,0,0,0,24000,36,6.72,737.99,0,2,0,0,0,20948.06,3680.99,3051.94,629.05,0.0
